session_id,mechanism,D,R,driver_id,c_j,matched,tau_driver,pay_driver,match_id
234f223e,FPb,40,20,22,7.491786343472083,1,10.0,8.0,9
234f223e,FPb,40,20,23,8.912015481557221,0,10.0,0.0,-1
234f223e,FPb,40,20,24,3.0325878207683408,0,10.0,0.0,-1
234f223e,FPb,40,20,25,4.285322921199122,1,10.0,8.0,1
234f223e,FPb,40,20,26,3.3585954986093656,0,10.0,0.0,-1
234f223e,FPb,40,20,27,4.216912356815307,0,10.0,0.0,-1
234f223e,FPb,40,20,28,7.134363098808808,0,10.0,0.0,-1
234f223e,FPb,40,20,29,8.512537431710355,0,10.0,0.0,-1
234f223e,FPb,40,20,30,6.664316595261868,0,10.0,0.0,-1
234f223e,FPb,40,20,31,7.191163880855828,0,10.0,0.0,-1
234f223e,FPb,40,20,32,14.590085064685407,0,10.0,0.0,-1
234f223e,FPb,40,20,33,10.895813024114894,0,10.0,0.0,-1
234f223e,FPb,40,20,34,5.400003185347958,0,10.0,0.0,-1
234f223e,FPb,40,20,35,6.656355592742531,0,10.0,0.0,-1
234f223e,FPb,40,20,36,9.334676518516973,0,10.0,0.0,-1
234f223e,FPb,40,20,37,4.466543418220236,0,10.0,0.0,-1
234f223e,FPb,40,20,38,6.201240189139304,1,10.0,8.0,8
234f223e,FPb,40,20,39,9.000005667920533,0,10.0,0.0,-1
7911ffd4,FPb,40,20,0,6.43576096543514,0,10.0,0.0,-1
7911ffd4,FPb,40,20,1,4.930428599315437,0,10.0,0.0,-1
7911ffd4,FPb,40,20,2,3.2812394176263218,1,10.0,8.0,14
7911ffd4,FPb,40,20,3,9.978622141371021,0,10.0,0.0,-1
7911ffd4,FPb,40,20,4,2.613327194588943,0,10.0,0.0,-1
7911ffd4,FPb,40,20,5,8.410613825308703,0,10.0,0.0,-1
7911ffd4,FPb,40,20,6,17.96250784640746,0,10.0,0.0,-1
7911ffd4,FPb,40,20,7,6.989486917134118,0,10.0,0.0,-1
7911ffd4,FPb,40,20,8,9.627247163350338,0,10.0,0.0,-1
7911ffd4,FPb,40,20,9,11.519893421082585,0,10.0,0.0,-1
7911ffd4,FPb,40,20,10,5.641818314203693,1,10.0,8.0,9
7911ffd4,FPb,40,20,11,6.670265606352881,0,10.0,0.0,-1
7911ffd4,FPb,40,20,12,4.145013451933316,1,10.0,8.0,8
7911ffd4,FPb,40,20,13,6.184162649419374,1,10.0,8.0,6
7911ffd4,FPb,40,20,14,5.269005981651484,1,10.0,8.0,3
7911ffd4,FPb,40,20,15,6.412486320808873,0,10.0,0.0,-1
7911ffd4,FPb,40,20,16,8.162936148411708,0,10.0,0.0,-1
7911ffd4,FPb,40,20,17,6.935874154391947,0,10.0,0.0,-1
7911ffd4,FPb,40,20,18,6.173442878717458,0,10.0,0.0,-1
7911ffd4,FPb,40,20,19,7.106665131672384,1,10.0,8.0,12
7911ffd4,FPb,40,20,20,5.595342649428811,1,10.0,8.0,13
7911ffd4,FPb,40,20,21,4.206918703194127,1,10.0,8.0,2
7911ffd4,FPb,40,20,22,2.440633925025806,0,10.0,0.0,-1
7911ffd4,FPb,40,20,23,7.705587740571759,1,10.0,8.0,7
7911ffd4,FPb,40,20,24,7.412559538370683,1,10.0,8.0,10
7911ffd4,FPb,40,20,25,9.14528949949268,0,10.0,0.0,-1
7911ffd4,FPb,40,20,26,11.15884306038131,0,10.0,0.0,-1
7911ffd4,FPb,40,20,27,4.288329169951528,1,10.0,8.0,11
7911ffd4,FPb,40,20,28,8.503524591409825,0,10.0,0.0,-1
7911ffd4,FPb,40,20,29,8.82093545208439,0,10.0,0.0,-1
7911ffd4,FPb,40,20,30,4.00875633699259,0,10.0,0.0,-1
7911ffd4,FPb,40,20,31,3.7686865282917634,1,10.0,8.0,4
7911ffd4,FPb,40,20,32,6.365236175140854,0,10.0,0.0,-1
7911ffd4,FPb,40,20,33,6.106342112398657,0,10.0,0.0,-1
7911ffd4,FPb,40,20,34,5.378553224844026,1,10.0,8.0,5
7911ffd4,FPb,40,20,35,6.64444148201118,1,10.0,8.0,0
7911ffd4,FPb,40,20,36,7.304778887837742,1,10.0,8.0,1
7911ffd4,FPb,40,20,37,5.222148636351867,0,10.0,0.0,-1
7911ffd4,FPb,40,20,38,8.781762458692782,0,10.0,0.0,-1
7911ffd4,FPb,40,20,39,10.225961851894123,0,10.0,0.0,-1
c72d69a4,FPb,40,20,0,6.908549563595839,1,10.0,8.0,5
c72d69a4,FPb,40,20,1,8.359911684474381,0,10.0,0.0,-1
c72d69a4,FPb,40,20,2,7.709812785771807,1,10.0,8.0,1
c72d69a4,FPb,40,20,3,11.38474335199903,0,10.0,0.0,-1
c72d69a4,FPb,40,20,4,11.616569981029999,0,10.0,0.0,-1
c72d69a4,FPb,40,20,5,5.146453567309001,1,10.0,8.0,7
c72d69a4,FPb,40,20,6,8.482125204355075,0,10.0,0.0,-1
c72d69a4,FPb,40,20,7,4.414874749582155,0,10.0,0.0,-1
c72d69a4,FPb,40,20,8,8.508972938247622,0,10.0,0.0,-1
c72d69a4,FPb,40,20,9,4.901901210974879,1,10.0,8.0,9
c72d69a4,FPb,40,20,10,3.6957121786841967,1,10.0,8.0,4
c72d69a4,FPb,40,20,11,6.37305217797904,1,10.0,8.0,0
c72d69a4,FPb,40,20,12,5.142325069223742,1,10.0,8.0,13
c72d69a4,FPb,40,20,13,4.80604653800669,0,10.0,0.0,-1
c72d69a4,FPb,40,20,14,7.214861689698677,0,10.0,0.0,-1
c72d69a4,FPb,40,20,15,8.57343332406257,0,10.0,0.0,-1
c72d69a4,FPb,40,20,16,4.828013142887207,0,10.0,0.0,-1
c72d69a4,FPb,40,20,17,2.8415691115691453,1,10.0,8.0,6
c72d69a4,FPb,40,20,18,4.460943879928007,0,10.0,0.0,-1
c72d69a4,FPb,40,20,19,7.707893601188202,0,10.0,0.0,-1
c72d69a4,FPb,40,20,20,7.5608806211227995,1,10.0,8.0,2
c72d69a4,FPb,40,20,21,4.727556119389124,1,10.0,8.0,10
c72d69a4,FPb,40,20,22,8.168825290007844,0,10.0,0.0,-1
c72d69a4,FPb,40,20,23,6.755644704640977,0,10.0,0.0,-1
c72d69a4,FPb,40,20,24,6.851986050070363,0,10.0,0.0,-1
c72d69a4,FPb,40,20,25,6.1130262300366525,0,10.0,0.0,-1
c72d69a4,FPb,40,20,26,12.145265080393504,0,10.0,0.0,-1
c72d69a4,FPb,40,20,27,7.858061845427618,0,10.0,0.0,-1
c72d69a4,FPb,40,20,28,4.1747613437859785,0,10.0,0.0,-1
c72d69a4,FPb,40,20,29,11.79022874335784,0,10.0,0.0,-1
c72d69a4,FPb,40,20,30,6.908645596668198,0,10.0,0.0,-1
c72d69a4,FPb,40,20,31,4.180682596934508,1,10.0,8.0,12
c72d69a4,FPb,40,20,32,7.01908972710992,1,10.0,8.0,8
c72d69a4,FPb,40,20,33,5.976260078913317,1,10.0,8.0,3
c72d69a4,FPb,40,20,34,5.765934931569608,1,10.0,8.0,11
c72d69a4,FPb,40,20,35,3.915252788832837,0,10.0,0.0,-1
c72d69a4,FPb,40,20,36,6.095335149133507,0,10.0,0.0,-1
c72d69a4,FPb,40,20,37,7.53367966324908,0,10.0,0.0,-1
c72d69a4,FPb,40,20,38,10.95198787780567,0,10.0,0.0,-1
c72d69a4,FPb,40,20,39,5.865697270429573,0,10.0,0.0,-1
f85098dd,FPb,40,40,0,4.892849021267656,1,10.0,8.0,15
f85098dd,FPb,40,40,1,6.431887458623915,1,10.0,8.0,21
f85098dd,FPb,40,40,2,3.2094222072764165,1,10.0,8.0,24
f85098dd,FPb,40,40,3,3.2554779516956076,1,10.0,8.0,6
f85098dd,FPb,40,40,4,4.0805440689324355,1,10.0,8.0,2
f85098dd,FPb,40,40,5,7.050523893874629,1,10.0,8.0,4
f85098dd,FPb,40,40,6,2.9964931053659716,1,10.0,8.0,16
f85098dd,FPb,40,40,7,5.338403364160963,1,10.0,8.0,26
f85098dd,FPb,40,40,8,5.4898674083397845,1,10.0,8.0,0
f85098dd,FPb,40,40,9,5.844342927757578,1,10.0,8.0,8
f85098dd,FPb,40,40,10,4.96850088155599,1,10.0,8.0,23
f85098dd,FPb,40,40,11,5.744902563768114,1,10.0,8.0,9
f85098dd,FPb,40,40,12,11.041879747616184,0,10.0,0.0,-1
f85098dd,FPb,40,40,13,9.03089873920001,0,10.0,0.0,-1
f85098dd,FPb,40,40,14,7.3637600872695685,1,10.0,8.0,3
f85098dd,FPb,40,40,15,4.071507273044743,1,10.0,8.0,10
f85098dd,FPb,40,40,16,2.882500093166584,1,10.0,8.0,18
f85098dd,FPb,40,40,17,5.462443893880438,1,10.0,8.0,11
f85098dd,FPb,40,40,18,6.292588328824755,1,10.0,8.0,22
f85098dd,FPb,40,40,19,4.417644691866462,1,10.0,8.0,7
f85098dd,FPb,40,40,20,7.233182331467465,1,10.0,8.0,20
f85098dd,FPb,40,40,21,9.278073493299555,0,10.0,0.0,-1
f85098dd,FPb,40,40,22,6.362482715678133,1,10.0,8.0,5
f85098dd,FPb,40,40,23,6.84591500403445,1,10.0,8.0,17
f85098dd,FPb,40,40,24,9.90311464153075,0,10.0,0.0,-1
f85098dd,FPb,40,40,25,3.3524942344936037,1,10.0,8.0,27
f85098dd,FPb,40,40,26,9.453771700427588,0,10.0,0.0,-1
f85098dd,FPb,40,40,27,17.417893620417612,0,10.0,0.0,-1
f85098dd,FPb,40,40,28,8.282429938701949,0,10.0,0.0,-1
f85098dd,FPb,40,40,29,5.764618717395703,1,10.0,8.0,13
f85098dd,FPb,40,40,30,9.197666578724174,0,10.0,0.0,-1
f85098dd,FPb,40,40,31,5.047299430431173,1,10.0,8.0,1
f85098dd,FPb,40,40,32,7.353798951165552,1,10.0,8.0,14
f85098dd,FPb,40,40,33,2.748606399669877,1,10.0,8.0,19
f85098dd,FPb,40,40,34,12.953570560851542,0,10.0,0.0,-1
f85098dd,FPb,40,40,35,7.759735297184622,1,10.0,8.0,25
f85098dd,FPb,40,40,36,4.803194562202482,1,10.0,8.0,12
f85098dd,FPb,40,40,37,9.418121269822647,0,10.0,0.0,-1
f85098dd,FPb,40,40,38,8.30201520740666,0,10.0,0.0,-1
f85098dd,FPb,40,40,39,8.768787574321573,0,10.0,0.0,-1
1290cd16,FPb,40,40,0,5.735961604264425,1,10.0,8.0,19
1290cd16,FPb,40,40,1,3.639509426079007,1,10.0,8.0,10
1290cd16,FPb,40,40,2,10.086376569102887,0,10.0,0.0,-1
1290cd16,FPb,40,40,3,7.39961084659546,1,10.0,8.0,3
1290cd16,FPb,40,40,4,3.25290148412388,1,10.0,8.0,21
1290cd16,FPb,40,40,5,15.429505302461264,0,10.0,0.0,-1
1290cd16,FPb,40,40,6,9.876887940411347,0,10.0,0.0,-1
1290cd16,FPb,40,40,7,11.287652290845454,0,10.0,0.0,-1
1290cd16,FPb,40,40,8,5.656079723452538,1,10.0,8.0,22
1290cd16,FPb,40,40,9,8.799162595777112,0,10.0,0.0,-1
1290cd16,FPb,40,40,10,4.346466797444774,1,10.0,8.0,1
1290cd16,FPb,40,40,11,10.706177857716607,0,10.0,0.0,-1
1290cd16,FPb,40,40,12,3.8914661238729034,1,10.0,8.0,5
1290cd16,FPb,40,40,13,7.427021499758357,1,10.0,8.0,9
1290cd16,FPb,40,40,14,4.972811207271856,1,10.0,8.0,7
1290cd16,FPb,40,40,15,12.287541188115389,0,10.0,0.0,-1
1290cd16,FPb,40,40,16,5.530034350365276,1,10.0,8.0,0
1290cd16,FPb,40,40,17,7.796392927498762,1,10.0,8.0,15
1290cd16,FPb,40,40,18,11.83569711230334,0,10.0,0.0,-1
1290cd16,FPb,40,40,19,3.533692480229756,1,10.0,8.0,14
1290cd16,FPb,40,40,20,3.403095059248538,1,10.0,8.0,17
1290cd16,FPb,40,40,21,10.707640402819989,0,10.0,0.0,-1
1290cd16,FPb,40,40,22,8.720624247098321,0,10.0,0.0,-1
1290cd16,FPb,40,40,23,5.258111454604971,1,10.0,8.0,18
1290cd16,FPb,40,40,24,7.39388311683908,1,10.0,8.0,16
1290cd16,FPb,40,40,25,6.7422885628469205,1,10.0,8.0,2
1290cd16,FPb,40,40,26,9.667941362270579,0,10.0,0.0,-1
1290cd16,FPb,40,40,27,10.823234242557056,0,10.0,0.0,-1
1290cd16,FPb,40,40,28,3.8154791814085565,1,10.0,8.0,20
1290cd16,FPb,40,40,29,7.16274079507037,1,10.0,8.0,23
1290cd16,FPb,40,40,30,4.642525155797839,1,10.0,8.0,8
1290cd16,FPb,40,40,31,6.334877977423015,1,10.0,8.0,4
1290cd16,FPb,40,40,32,14.783346334937084,0,10.0,0.0,-1
1290cd16,FPb,40,40,33,8.907643779974403,0,10.0,0.0,-1
1290cd16,FPb,40,40,34,5.68191036685884,1,10.0,8.0,11
1290cd16,FPb,40,40,35,18.18677166054519,0,10.0,0.0,-1
1290cd16,FPb,40,40,36,4.1318042864050915,1,10.0,8.0,6
1290cd16,FPb,40,40,37,8.935812057700703,0,10.0,0.0,-1
1290cd16,FPb,40,40,38,6.884046186097645,1,10.0,8.0,12
1290cd16,FPb,40,40,39,7.025607360970814,1,10.0,8.0,13
fe4c8057,FPb,40,40,0,8.750097624405711,0,10.0,0.0,-1
fe4c8057,FPb,40,40,1,5.561467376245495,1,10.0,8.0,26
fe4c8057,FPb,40,40,2,7.398584708861413,1,10.0,8.0,15
fe4c8057,FPb,40,40,3,3.734627529983509,1,10.0,8.0,9
fe4c8057,FPb,40,40,4,7.846622366111292,1,10.0,8.0,25
fe4c8057,FPb,40,40,5,9.272137079269283,0,10.0,0.0,-1
fe4c8057,FPb,40,40,6,2.7856113491204697,1,10.0,8.0,8
fe4c8057,FPb,40,40,7,7.835766950307724,1,10.0,8.0,10
fe4c8057,FPb,40,40,8,6.864591766069193,1,10.0,8.0,5
fe4c8057,FPb,40,40,9,5.1537518275130925,1,10.0,8.0,6
fe4c8057,FPb,40,40,10,5.539364612272719,1,10.0,8.0,17
fe4c8057,FPb,40,40,11,11.431435028848526,0,10.0,0.0,-1
fe4c8057,FPb,40,40,12,6.808559255084605,1,10.0,8.0,7
fe4c8057,FPb,40,40,13,3.7322272870983864,1,10.0,8.0,4
fe4c8057,FPb,40,40,14,5.533997061912418,1,10.0,8.0,20
fe4c8057,FPb,40,40,15,4.655126666076321,1,10.0,8.0,22
fe4c8057,FPb,40,40,16,6.188407011536684,1,10.0,8.0,11
fe4c8057,FPb,40,40,17,9.99038504072199,0,10.0,0.0,-1
fe4c8057,FPb,40,40,18,4.561175738998565,1,10.0,8.0,0
fe4c8057,FPb,40,40,19,4.6958321344491365,1,10.0,8.0,23
fe4c8057,FPb,40,40,20,8.619419213740976,0,10.0,0.0,-1
fe4c8057,FPb,40,40,21,8.918556442021282,0,10.0,0.0,-1
fe4c8057,FPb,40,40,22,18.97201826702555,0,10.0,0.0,-1
fe4c8057,FPb,40,40,23,11.318806522485344,0,10.0,0.0,-1
fe4c8057,FPb,40,40,24,4.574817775144658,1,10.0,8.0,12
fe4c8057,FPb,40,40,25,5.551492767002377,1,10.0,8.0,3
fe4c8057,FPb,40,40,26,8.11236788743181,0,10.0,0.0,-1
fe4c8057,FPb,40,40,27,4.761771863289412,1,10.0,8.0,2
fe4c8057,FPb,40,40,28,6.781012044733469,1,10.0,8.0,18
fe4c8057,FPb,40,40,29,6.669422701128045,1,10.0,8.0,21
fe4c8057,FPb,40,40,30,5.0127013842976,1,10.0,8.0,27
fe4c8057,FPb,40,40,31,4.6521981596590605,0,10.0,0.0,-1
fe4c8057,FPb,40,40,32,7.232836430637905,1,10.0,8.0,16
fe4c8057,FPb,40,40,33,3.8227733560164263,1,10.0,8.0,14
fe4c8057,FPb,40,40,34,5.208807771315287,1,10.0,8.0,19
fe4c8057,FPb,40,40,35,6.250818185040432,1,10.0,8.0,24
fe4c8057,FPb,40,40,36,14.619549670771617,0,10.0,0.0,-1
fe4c8057,FPb,40,40,37,4.935680339996044,1,10.0,8.0,13
fe4c8057,FPb,40,40,38,10.513379488765453,0,10.0,0.0,-1
fe4c8057,FPb,40,40,39,5.203149264852316,1,10.0,8.0,1
a67ad511,FPb,40,40,0,6.8046680537825965,1,10.0,8.0,22
a67ad511,FPb,40,40,1,17.940806912284355,0,10.0,0.0,-1
a67ad511,FPb,40,40,2,4.615371944563589,1,10.0,8.0,12
a67ad511,FPb,40,40,3,9.022421157194026,0,10.0,0.0,-1
a67ad511,FPb,40,40,4,5.915089462871546,1,10.0,8.0,19
a67ad511,FPb,40,40,5,6.105775284001843,1,10.0,8.0,7
a67ad511,FPb,40,40,6,3.3688183767525346,1,10.0,8.0,16
a67ad511,FPb,40,40,7,7.354692153094154,1,10.0,8.0,14
a67ad511,FPb,40,40,8,8.420658506924068,0,10.0,0.0,-1
a67ad511,FPb,40,40,9,9.785410488668706,0,10.0,0.0,-1
a67ad511,FPb,40,40,10,3.4800234713699876,1,10.0,8.0,21
a67ad511,FPb,40,40,11,4.849565968247409,1,10.0,8.0,13
a67ad511,FPb,40,40,12,5.211912058245924,1,10.0,8.0,2
a67ad511,FPb,40,40,13,4.298210260973547,1,10.0,8.0,8
a67ad511,FPb,40,40,14,4.992682931722583,1,10.0,8.0,6
a67ad511,FPb,40,40,15,11.781241986981062,0,10.0,0.0,-1
a67ad511,FPb,40,40,16,11.351245635543721,0,10.0,0.0,-1
a67ad511,FPb,40,40,17,3.9875605982091926,1,10.0,8.0,9
a67ad511,FPb,40,40,18,10.016998040086488,0,10.0,0.0,-1
a67ad511,FPb,40,40,19,7.748991726970127,1,10.0,8.0,4
a67ad511,FPb,40,40,20,8.505125236580392,0,10.0,0.0,-1
a67ad511,FPb,40,40,21,9.744339957396337,0,10.0,0.0,-1
a67ad511,FPb,40,40,22,9.48571494127793,0,10.0,0.0,-1
a67ad511,FPb,40,40,23,6.347229060466361,1,10.0,8.0,18
a67ad511,FPb,40,40,24,3.0491859772346586,1,10.0,8.0,0
a67ad511,FPb,40,40,25,9.476817065578496,0,10.0,0.0,-1
a67ad511,FPb,40,40,26,4.143716986573567,1,10.0,8.0,23
a67ad511,FPb,40,40,27,4.9767666954582905,0,10.0,0.0,-1
a67ad511,FPb,40,40,28,7.83099281802975,1,10.0,8.0,11
a67ad511,FPb,40,40,29,6.450465823038026,1,10.0,8.0,15
a67ad511,FPb,40,40,30,2.5597336798101553,1,10.0,8.0,1
a67ad511,FPb,40,40,31,3.9677234345672785,1,10.0,8.0,3
a67ad511,FPb,40,40,32,4.6344492105951725,1,10.0,8.0,20
a67ad511,FPb,40,40,33,5.183861668543053,1,10.0,8.0,5
a67ad511,FPb,40,40,34,8.312507974143829,0,10.0,0.0,-1
a67ad511,FPb,40,40,35,11.727850100052937,0,10.0,0.0,-1
a67ad511,FPb,40,40,36,3.074506355436132,1,10.0,8.0,17
a67ad511,FPb,40,40,37,8.97576948040947,0,10.0,0.0,-1
a67ad511,FPb,40,40,38,6.8854474030295085,1,10.0,8.0,10
a67ad511,FPb,40,40,39,10.921618125308406,0,10.0,0.0,-1
44dcb02e,FPb,40,40,0,6.657425953448002,1,10.0,8.0,1
44dcb02e,FPb,40,40,1,4.192363619864019,1,10.0,8.0,16
44dcb02e,FPb,40,40,2,15.356487191823541,0,10.0,0.0,-1
44dcb02e,FPb,40,40,3,3.707848482014208,1,10.0,8.0,25
44dcb02e,FPb,40,40,4,3.719599179671465,1,10.0,8.0,6
44dcb02e,FPb,40,40,5,9.845915649392227,0,10.0,0.0,-1
44dcb02e,FPb,40,40,6,4.410473037286316,1,10.0,8.0,10
44dcb02e,FPb,40,40,7,4.066743421451657,1,10.0,8.0,24
44dcb02e,FPb,40,40,8,4.390961740108415,1,10.0,8.0,0
44dcb02e,FPb,40,40,9,9.98972631119947,0,10.0,0.0,-1
44dcb02e,FPb,40,40,10,9.371302471860922,0,10.0,0.0,-1
44dcb02e,FPb,40,40,11,4.113400025550151,1,10.0,8.0,5
44dcb02e,FPb,40,40,12,6.568494694719675,1,10.0,8.0,20
44dcb02e,FPb,40,40,13,8.121418907178922,0,10.0,0.0,-1
44dcb02e,FPb,40,40,14,9.353018080617007,0,10.0,0.0,-1
44dcb02e,FPb,40,40,15,7.371529330447109,1,10.0,8.0,13
44dcb02e,FPb,40,40,16,3.5487066024295473,1,10.0,8.0,12
44dcb02e,FPb,40,40,17,7.292313301779862,1,10.0,8.0,19
44dcb02e,FPb,40,40,18,6.504998728759414,1,10.0,8.0,9
44dcb02e,FPb,40,40,19,6.0534536975660584,1,10.0,8.0,26
44dcb02e,FPb,40,40,20,2.95447412669706,1,10.0,8.0,4
44dcb02e,FPb,40,40,21,6.586075041671568,1,10.0,8.0,7
44dcb02e,FPb,40,40,22,8.029075213295286,0,10.0,0.0,-1
44dcb02e,FPb,40,40,23,5.192725512403708,1,10.0,8.0,22
44dcb02e,FPb,40,40,24,3.37782523132992,1,10.0,8.0,17
44dcb02e,FPb,40,40,25,7.105499815416091,1,10.0,8.0,15
44dcb02e,FPb,40,40,26,8.75221942980006,0,10.0,0.0,-1
44dcb02e,FPb,40,40,27,3.9674157753765593,1,10.0,8.0,23
44dcb02e,FPb,40,40,28,6.939090061095613,1,10.0,8.0,21
44dcb02e,FPb,40,40,29,3.6334963822360336,1,10.0,8.0,8
44dcb02e,FPb,40,40,30,9.657921673497508,0,10.0,0.0,-1
44dcb02e,FPb,40,40,31,9.054284879023633,0,10.0,0.0,-1
44dcb02e,FPb,40,40,32,5.001274539119607,1,10.0,8.0,2
44dcb02e,FPb,40,40,33,6.007733022011391,1,10.0,8.0,18
44dcb02e,FPb,40,40,34,6.709386497168621,1,10.0,8.0,14
44dcb02e,FPb,40,40,35,11.795773612390217,0,10.0,0.0,-1
44dcb02e,FPb,40,40,36,5.284939499989139,1,10.0,8.0,27
44dcb02e,FPb,40,40,37,8.44075452784229,0,10.0,0.0,-1
44dcb02e,FPb,40,40,38,4.524965897794486,1,10.0,8.0,3
44dcb02e,FPb,40,40,39,7.1838441622881595,1,10.0,8.0,11
